source_type,source_id,name,series,series_source_id,genre,rarity,image_url,about,favorites,archetype,stats,potency,elemental_type,elemental_resistances
mal,24544,Kirino Kousaka,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,3,https://cdn.myanimelist.net/images/characters/8/101419.jpg,"Age: 14–16_x000D_
Birthday: April 8_x000D_
Height: 165 cm_x000D_
Weight: 45 kg_x000D_
Sizes: 82-54-81_x000D_
_x000D_
Kirino is Kyosuke's 14-year-old younger sister. She is mature for her age with a cold, tsundere-like personality. She has a strong ""little sister"" fetish and owns many adult games with older brother/little sister themes, relying on a modeling job to pay for them. Despite this, she states she does not know why she started liking it, though it is suggested that she has a brother complex and is using the games as a surrogate to this. She often denies such feelings and believes the 2D and 3D worlds should be kept separate._x000D_
_x000D_
As a student, Kirino possesses a keen focus to studying and athletics. This attitude of hers when it comes to school activities has rewarded her with above-average marks, even as she enters the career of modeling. She developed a sort of perfectionist attitude due to becoming an overachiever, which eventually made her more prone to struggling when the odds are against her. When these moments come, however, she displays a more passive side._x000D_
_x000D_
Upon her initial interactions with Kyousuke, she demonstrates an attitude similar to a ""tsundere,"" with the bossy and abusive part more dominant. Although she maintains this attitude, she slowly tries to open up to her brother at times, reluctantly expressing gratitude on things that Kyousuke has done for her.",3658,Trickster,"{""hp"": 60, ""atk"": 92, ""mag"": 100, ""vit"": 68, ""spr"": 70, ""int"": 77, ""spd"": 131, ""lck"": 128}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,116415,Alpha Omega,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/4/264549.jpg,"Alpha Omega is the character that Bridget Evans cosplays as. She is Meruru's companion in Kirino's favorite anime, Stardust Witch Meruru._x000D_
_x000D_
No voice actors have been added to this character. Help improve our database by searching for a voice actor, and adding this character to their roles .",2,Ally,"{""hp"": 89, ""atk"": 94, ""mag"": 95, ""vit"": 95, ""spr"": 87, ""int"": 93, ""spd"": 88, ""lck"": 93}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,37302,Ayase Aragaki,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,2,https://cdn.myanimelist.net/images/characters/10/117839.jpg,"Age: 14-15_x000D_
Birthday: May 2nd_x000D_
Zodiac: Leo_x000D_
Blood Type: A_x000D_
Height: 166 cm_x000D_
Weight: 44 kg_x000D_
Measurements: 80/56/83_x000D_
_x000D_
Ayase is Kirino's friend and classmate who works as a model alongside her and is also her best friend. Ayase is a friendly, nice, and refined lady, but becomes agitated and somewhat violent at the thought that she is being lied to, which she hates above all else. She tends to believe what she sees on the news. Therefore, she disapproves of anime and manga, calling it a disgusting hobby, especially eroge, due to the media portrayal that otaku will eventually become criminals. Originally she had a simple crush on Kyosuke, thinking of him as Kirino's caring brother. That all changed when she finds out of Kirino's otaku hobby and how he was aware of it and helps support it. She later refers to Kyosuke when she needs to talk about Kirino and her hobby, even asking for his help in making up with Kirino. However, she still dislikes him, believing him to be the reason for Kirino being an otaku. She is also friends with Manami and even exchanged numbers with her.",1755,Assassin,"{""hp"": 79, ""atk"": 131, ""mag"": 60, ""vit"": 69, ""spr"": 66, ""int"": 82, ""spd"": 140, ""lck"": 138}","{""Mage"": ""D"", ""Attacker"": ""A"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""S""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,38695,Bridget Evans,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/5/106195.jpg,"Height: 151cm_x000D_
Weight: 43kg_x000D_
Three Sizes: B76/W59/H79_x000D_
_x000D_
She is a 10-year-old girl from England, who initially gets popular with her cosplaying video on Nico Nico Douga and eventually wins the championship of the 1st Stardust Witch Meruru Cosplay Contest by playing Alpha Omega.",25,Healer,"{""hp"": 72, ""atk"": 62, ""mag"": 78, ""vit"": 75, ""spr"": 109, ""int"": 98, ""spd"": 61, ""lck"": 76}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,31008,Ruri Gokou,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,3,https://cdn.myanimelist.net/images/characters/9/101412.jpg,"Age: 15-16_x000D_
Birthday: April 20_x000D_
Height: 160cm (the original initial setting), 155cm (animation)_x000D_
Weight: 43 kg_x000D_
BWH: 77-53-80_x000D_
_x000D_
Ruri Gokou—perhaps better known as her alter-ego Kuroneko (“Black Cat”)—is a member of the All Together, Otaku Girls online community that Saori manages. She goes to an offline meet-up where she meets both Saori and Kirino in person. Like Kirino, she remains aloof during this meeting, and it isn't until after the meeting at Saori's post-gathering that she is formally introduced. Kuroneko is a fan of teenage fantasy anime and is sickened by cute anime, like Meruru. Naturally, this precipitates several arguments between Kirino and her, but they still manage to maintain a friendship despite their differences. Kuroneko is shown to care greatly for her friends despite her cold attitude towards people of “the mortal world.”_x000D_
_x000D_
Kuroneko is known for her dark clothing and scarlet eyes. She cosplays daily in gothic lolita clothing similar to those worn on her favorite anime, Maschera ~Lamentation of the Fallen~. However, it is revealed that scarlet isn't her real eye color; she just wears contacts (her real irises are lavender). She writes doujinshi and novels, but none of her works are popular. Kuroneko is very intelligent and has a large vocabulary, making her works too sophisticated for the average reader.",6714,Warlock,"{""hp"": 74, ""atk"": 59, ""mag"": 140, ""vit"": 69, ""spr"": 101, ""int"": 136, ""spd"": 99, ""lck"": 92}","{""Mage"": ""A"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""dark""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
mal,37303,Kanako Kurusu,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/2/103830.jpg,"Age: 14 _x000D_
Height: 148 cm_x000D_
Weight: 39 kg_x000D_
_x000D_
Kanako is Kirino's classmate and friend. She has a ""loli body"" (as Kyousuke describes her) and a childish temperament to accompany it. Kanako demands praise from others; when she receives praise, she absolutely melts, but she has a fiery temper otherwise._x000D_
_x000D_
Kanako likes to sing and dance (she can memorize songs upon hearing them once). Fittingly, her dream is to become an idol. She was tricked into cosplaying as Meruru for a contest (thus winning Kirino a prize) and has been contracted to appear as Meruru for special events. Unlike Kirino, Kanako hates otakus; however, she loves having fans—even if they are ""disgusting"".",75,Bard,"{""hp"": 69, ""atk"": 73, ""mag"": 101, ""vit"": 71, ""spr"": 128, ""int"": 123, ""spd"": 111, ""lck"": 83}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,31844,Saori Makishima,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/12/102464.jpg,"Age: 15_x000D_
Height: 180 cm_x000D_
Weight: 61 kg_x000D_
Three sizes: B88-W61-H89_x000D_
_x000D_
One of Kirino's otaku friends. She is a tall, bespectacled girl dressed in otaku fashion. Her alias Bajeena is a clear reference to Quattro Bajeena from Zeta Gundam._x000D_
_x000D_
She is the moderator for the 'Otaku Girls Unite' Community.",190,Engineer,"{""hp"": 80, ""atk"": 68, ""mag"": 98, ""vit"": 83, ""spr"": 122, ""int"": 126, ""spd"": 92, ""lck"": 92}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,37596,Meruru,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/8/107653.jpg,"The anime character which is Kirino's favorite. It started out as a PC Doujin game and soon developed for all ages on PC and so on..._x000D_
_x000D_
The seiyuu known to voice for Meruru is Kurara Hoshino (character) in the anime.",43,Mage,"{""hp"": 67, ""atk"": 58, ""mag"": 128, ""vit"": 71, ""spr"": 99, ""int"": 121, ""spd"": 101, ""lck"": 77}","{""Mage"": ""S"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""C""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,38600,Miyabi,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/6/105890.jpg,"A character from one of Kirino's eroge. She has a mature, caring personality (in stark contrast to her twin sister's fiery temperament).",2,Ally,"{""hp"": 91, ""atk"": 90, ""mag"": 88, ""vit"": 85, ""spr"": 90, ""int"": 85, ""spd"": 83, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,31007,Manami Tamura,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/15/103692.jpg,"Age: 17_x000D_
Height: 160 cm_x000D_
Weight: 50 kg_x000D_
B84 / W59 / H86_x000D_
_x000D_
Manami is Kyousuke's classmate and childhood friend. She usually behaves in a pretty traditional mindset, which Kyousuke made fun of her by calling her 'grandma'. In return, Manami calls him 'grandpa'. Kyousuke would sometime drop by her house for studying.",262,Healer,"{""hp"": 79, ""atk"": 57, ""mag"": 73, ""vit"": 84, ""spr"": 108, ""int"": 97, ""spd"": 76, ""lck"": 88}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,41465,Sena Akagi,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/4/208025.jpg,"Sena is Akagi Kouhei's little sister. While at first she pretends otherwise, Sena is a fujoshi, or ""rotten woman"" (a woman who loves yaoi). She often fantasizes about it; the idea of her brother and Kyousuke having a homosexual relationship is particularly pleasing to her. While she denies it, she is a brocon and has feelings for her brother. It is also shown that her brother cares deeply for her and, as Kyousuke says, is ""a total siscon.""_x000D_
_x000D_
_x000D_
_x000D_
Sena is also part of the Computer Research Club, along with Kyousuke and Kuroneko. For a period of time, Sena quit the club, because the club was unwilling to create her video game for a contest. Kuroneko, her partner for this contest, was forced to work on it by herself; however, while Kuroneko is good at writing, she cannot program as well as Sena. The video game that Kuroneko had too many bugs to work. In the eleventh hour, Kuroneko was forced to ask Sena for help, who surprisingly agreed. Fittingly, Sena wants to become a computer programmer._x000D_
_x000D_
Finally ending Kuroneko's inability to make friends at high school, Sena becomes friends with her. The nature of their relationship is unknown, but Kyousuke is glad that Kuroneko finally was able to befriend someone.",10,Engineer,"{""hp"": 70, ""atk"": 74, ""mag"": 104, ""vit"": 69, ""spr"": 119, ""int"": 131, ""spd"": 94, ""lck"": 77}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,82929,Ria Hagry,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/3/204367.jpg,Kirino's rival. She loves to run.,4,Knight,"{""hp"": 131, ""atk"": 99, ""mag"": 60, ""vit"": 141, ""spr"": 65, ""int"": 68, ""spd"": 58, ""lck"": 75}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,92981,Ayaka Fujisaki,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/11/224239.jpg,The game character who resembles Ayase.,3,Ally,"{""hp"": 89, ""atk"": 93, ""mag"": 92, ""vit"": 88, ""spr"": 93, ""int"": 89, ""spd"": 88, ""lck"": 89}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,82689,Kanata Kurusu,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/4/220471.jpg,"Kurusu Kanata  is one of the former members of the dissolved otaku community ""Pretty Garden"". She is the older sister of Kanako, and the original author of Ruri's favorite anime series Maschera._x000D_
_x000D_
Her nickname is Ganma Yamanashi._x000D_
_x000D_
(Source: Oreimo Wikia)",2,Ally,"{""hp"": 94, ""atk"": 96, ""mag"": 92, ""vit"": 88, ""spr"": 90, ""int"": 85, ""spd"": 90, ""lck"": 89}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,82769,Kaori Makishima,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8769,Anime,1,https://cdn.myanimelist.net/images/characters/9/203401.jpg,"Makishima Kaori is Saori's older sister, and the founder of the otaku circle ""Pretty Garden"".",2,Ally,"{""hp"": 91, ""atk"": 91, ""mag"": 84, ""vit"": 86, ""spr"": 86, ""int"": 91, ""spd"": 86, ""lck"": 89}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,62263,Himeka Akishino,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,14749,Anime,1,https://cdn.myanimelist.net/images/characters/6/191832.jpg,"Birthday: May 30_x000D_
Height: 153 cm (5')_x000D_
Weight: 46 kg (101 lbs)_x000D_
Likes: Video games_x000D_
_x000D_
A mysterious, black-haired girl who is actually a chuunibyo. She sent Eita letters and messages so she could finally see him. Himeka calls herself ""Himekashizuka Heaven's Rain"" while being in chuuni mode, and tells that her name from past life was ""Burning Princess Saint Dragon Lady of Dawn"".  She has a one-sided crush for Eita, and says that she is his former girlfriend. However, when she isn't in chuuni mode, she has a poker face usually on, talks in third person, is a taciturn who answers usually by nodding and even throws tantrums sometimes about how Eita is only hers._x000D_
_x000D_
In the anime she is known as ""Burning Pudding Princess.""",65,Warlock,"{""hp"": 69, ""atk"": 58, ""mag"": 126, ""vit"": 72, ""spr"": 102, ""int"": 132, ""spd"": 99, ""lck"": 81}","{""Mage"": ""C"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""fire"", ""dark""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
