mal_id,name,name_kanji,nicknames,about,image_url,favorites,series_type,series_mal_id
41465,Sena Akagi,赤城 瀬菜,,"Sena is Akagi Kouhei's little sister. While at first she pretends otherwise, Sena is a fujoshi, or ""rotten woman"" (a woman who loves yaoi). She often fantasizes about it; the idea of her brother and Kyousuke having a homosexual relationship is particularly pleasing to her. While she denies it, she is a brocon and has feelings for her brother. It is also shown that her brother cares deeply for her and, as Kyousuke says, is ""a total siscon.""



Sena is also part of the Computer Research Club, along with Kyousuke and Kuroneko. For a period of time, Sena quit the club, because the club was unwilling to create her video game for a contest. Kuroneko, her partner for this contest, was forced to work on it by herself; however, while Kuroneko is good at writing, she cannot program as well as Sena. The video game that Kuroneko had too many bugs to work. In the eleventh hour, Kuroneko was forced to ask Sena for help, who surprisingly agreed. Fittingly, Sena wants to become a computer programmer.

Finally ending Kuroneko's inability to make friends at high school, Sena becomes friends with her. The nature of their relationship is unknown, but Kyousuke is glad that Kuroneko finally was able to befriend someone.",https://cdn.myanimelist.net/images/characters/4/208025.jpg,10,anime,10020
82929,Ria Hagry,リア・ハグリィ,,Kirino's rival. She loves to run.,https://cdn.myanimelist.net/images/characters/3/204367.jpg,4,anime,10020
82321,Kaede Makabe,真壁 楓,,"Kaede is a second year member of the Games Research club, and also the most normal member of the club.",https://cdn.myanimelist.net/images/characters/8/208029.jpg,2,anime,10020
40619,Gennosuke Miura,三浦 絃之介,Buchou,President of the Videogame research club.,https://cdn.myanimelist.net/images/characters/2/219053.jpg,3,anime,10020
92981,Ayaka Fujisaki,藤崎あやか,,The game character who resembles Ayase.,https://cdn.myanimelist.net/images/characters/11/224239.jpg,3,anime,13659
82689,Kanata Kurusu,来栖 彼方,Ganma Yamanashi,"Kurusu Kanata  is one of the former members of the dissolved otaku community ""Pretty Garden"". She is the older sister of Kanako, and the original author of Ruri's favorite anime series Maschera.

Her nickname is Ganma Yamanashi.

(Source: Oreimo Wikia)",https://cdn.myanimelist.net/images/characters/4/220471.jpg,2,anime,13659
82769,Kaori Makishima,槇島香織,,"Makishima Kaori is Saori's older sister, and the founder of the otaku circle ""Pretty Garden"".",https://cdn.myanimelist.net/images/characters/9/203401.jpg,2,anime,13659
82823,Shinya Sanada,真田 信也,Prince of Darkness,"Sanada Shinya is the only male member of the otaku circle, Pretty Garden. He very similar to Lucifer, the main character of Maschera. In fact he was used as a base for the character by the author and fellow member, Kanata Kurusu.

(Source: Oreimo Wikia)",https://cdn.myanimelist.net/images/characters/4/208027.jpg,2,anime,13659
62263,Himeka Akishino,秋篠 姫香,Himekashizuka Heaven's Rain|Burning Princess Saint Dragon Lady of Dawn|Burning Pudding Prince,"Birthday: May 30
Height: 153 cm (5')
Weight: 46 kg (101 lbs)
Likes: Video games

A mysterious, black-haired girl who is actually a chuunibyo. She sent Eita letters and messages so she could finally see him. Himeka calls herself ""Himekashizuka Heaven's Rain"" while being in chuuni mode, and tells that her name from past life was ""Burning Princess Saint Dragon Lady of Dawn"".  She has a one-sided crush for Eita, and says that she is his former girlfriend. However, when she isn't in chuuni mode, she has a poker face usually on, talks in third person, is a taciturn who answers usually by nodding and even throws tantrums sometimes about how Eita is only hers.

In the anime she is known as ""Burning Pudding Princess.""",https://cdn.myanimelist.net/images/characters/6/191832.jpg,65,anime,14749
55445,Ai Fuyuumi,冬海 愛衣,A-chan|Love Princess,"Birthday: June 16
Height: 157 cm (5' 2"")
Weight: 52 kg (114 lbs)
Likes: Banana

She is an uptight and by the book member of the Student Council's Hallway Monitoring Committee, it is hinted that she often reprimands Chiwa due to her rowdy behavior along the hallways. She and Eita's friend, Kaoru, were classmates in elementary school.",https://cdn.myanimelist.net/images/characters/10/191830.jpg,603,anime,14749
48999,Chiwa Harusaki,春咲 千和,Chiwawa|Chihuahua,"Birthday: May 1
Age: 16
Height: 150 cm (4' 9"")
Weight: 45 kg (99.2 lbs)
Likes: Kendo

Eita's childhood friend and neighbour who is in love with him, and a 1st year Highschool student. Her friends often call her 'chihuahua' (Chiwawa), due to her petite appearance and two ponytails that resemble puppy's ears. She used to be in Kendo Club until the last year of junior highschool due to a critical injury. She is tomboy, who loves eating meat, as she thinks about food from dawn till dusk. She wants to be popular with males, and constantly fights Masuzu for Eita's efforts. She is also a terrible cook.

(Sources: The novels, Wikipedia)",https://cdn.myanimelist.net/images/characters/9/191834.jpg,161,anime,14749
48997,Eita Kidou,季堂 鋭太,Ei-kun|Burning Fighting Fighter|Takkun,"Age: 16
Birthday: May 6
Gender: Male
Height: 165 cm
Hair Color: Brown
Eye Color: Brown
Blood Group: A

The main character and a first year high school student. He aims to attend medical school after graduating from high school. Eita is very smart and always places at the top of the class during term exams. He doesn't like romance and love, as he calls himself ""anti-romance."" However, there is a reason for this: his parents divorced to search for 'the real one' and left him alone, never appearing before him again. This is why he lives with his aunt, Saeko-san.",https://cdn.myanimelist.net/images/characters/5/198765.jpg,114,anime,14749
48993,Masuzu Natsukawa,夏川 真涼,,"Age: 16
Height: 160 cm
Weight: 52 kg
Likes: Jojo's Bizarre Adventure

Masuzu is Eita's classmate and his girlfriend. A first year high school student, who spent nine years overseas. She is considered to be the school beauty and is constantly confessed to by male students before she forms a fake relationship. She is bold and acts more evil out of school and she is very devious. Like Chiwa, she is a terrible cook.






(Source: Novels, Wikipedia)",https://cdn.myanimelist.net/images/characters/12/191838.jpg,1425,anime,14749
75772,Kaoru Asoi,遊井 カオル,,"Eita's classmate and his best friend.

He is also friends with Ai whom was his former classmate back in elementary school.",https://cdn.myanimelist.net/images/characters/2/191828.jpg,21,anime,14749
75774,Saeko Kiryuu,桐生 冴子,,"Saeko is Eita's aunt. She lives and takes care of him, but rarely comes home due to work. Saeko works in a gaming company, where she mostly makes scripts, graphics, coding and even music.",https://cdn.myanimelist.net/images/characters/4/199091.jpg,7,anime,14749
75770,Mana Natsukawa,夏川 真那,,Masuzu's little sister.,https://cdn.myanimelist.net/images/characters/11/194953.jpg,6,anime,14749
77189, Sakagami,坂上弟,,Appears in episode 2.,https://cdn.myanimelist.net/images/characters/15/192605.jpg,1,anime,14749
79553,Yoshie Tanaka,田中 好恵,,"Appears in episode 8, as Eita's classmate during middle school, who dumped him as he confesses his love for her.",https://cdn.myanimelist.net/images/characters/15/196963.jpg,2,anime,14749
148930,Sakura Akino,秋野 桜,Cosmos,"Birthday: September 19
Age: 17
Eye Color: Purple
Height: 165 cm

Sakura Akino, nicknamed Cosmos (秋桜), is a third year High School student and the Student Council President.

Cosmos is a hardworking and proper girl who is very organized and always on time, if not early, to everything. She always carries her notebook, in which she writes frequently to make notes and plans.

Cosmos's whole demeanor changes when she is nervous, especially around Sun (Cosmos' crush). When she gets nervous, she panics when speaking, which leads to her saying the wrong thing, and she sometimes even talks like a cat-girl unintentionally.
She has something of a coping mechanism to suppress her panic when speaking, in which she talks like an Edo-era samurai.

(Source: Oresuki Wiki)",https://cdn.myanimelist.net/images/characters/3/366073.jpg,114,anime,38483
148928,Aoi Hinata,日向 葵,Himawari,"Birthday: June 30
Age: 16
Eye Color: Brown
Height: 155 cm
Weight: 58 kg

Aoi Hinata, also known by her nickname Himawari (向日葵), is a main character in OreSuki. She is a second year high school student and is also the ace of the school's Tennis Club.

Himawari is a bubbly and energetic social butterfly. Despite her outgoing nature, she gets nervous easily, especially around her crush at the beginning of the series, Sun. However after a fight broke out between the group and the reconciled as friends she doesn't have feeling for him anymore and does not appear nervous around him anymore. Himawari is fairly hyperkinetic and is shown to be a physically affectionate person mostly to Joro as she greets him by slapping his back or even tackling him, much to his annoyance. When asking for a favor she can be rather clingy, something that has aroused Joro in many occasions. After Sun's plot was revealed, Himawari was extremely apologetic toward Joro and wanted to stay out of his way to avoid causing more trouble. She was overjoyed when Joro reconciled with her. She does try to help joro in many situations but often unintentionally annoys or hurts him. However it seems that she isn't good at reading his emotions which causes confusion between the two. According to Joro, Himawari’s eyes would dart to the right once and the left twice whenever she is lying.

(Source: Oresuki Wiki)",https://cdn.myanimelist.net/images/characters/16/366072.jpg,66,anime,38483
148927,Amatsuyu Kisaragi,如月 雨露,Jouro,"Birthday: February 1
Age: 16
Eye Color: Grey
Height: 170 cm
Weight: 60 kg

Amatsuyu Kisaragi, nicknamed Joro (如雨露), is the protagonist of Oresuki. He is a second year High School student and the Student Council secretary.

(Source: Oresuki Wiki)",https://cdn.myanimelist.net/images/characters/14/390424.jpg,532,anime,38483
165831,Sumireko Sanshokuin,三色院 菫子,Pansy,"Birthday: December 31
Age: 16
Eye Color: Blue
Height: 160 cm
Weight: 57 kg

Sumireko Sanshokuin, sometimes called by her nickname Pansy (三色菫), is a main character in Oresuki. She is a second year High School student and a helper in the school library.

Pansy looks like an unattractive gloomy bookworm with long black hair tied in braids, thick glasses and a sharp tongue towards Joro. Beneath her unappealing exterior, she is in fact a gorgeous beauty with a bust size far larger than she typically shows.

Pansy presents herself as an authentic and common person yet an individual with strong charisma and observation. From her perspectives and experiences, she shows herself to be a well-mannered smooth-talker with good advice and a level head, as well as a lovable beauty queen. She appears as a strong person with powerful enthusiasm, but she does show fear at the thought of being with her stalkers.

She is polite to her peers at school, only turning a sharp tongue at Joro. After she makes friends with Himawari, Cosmos and Sun, she shows that she is very kind and considerate to people close to her.

Pansy was pushed into dating Hose in middle school, and she moved away to get away from him, as well as vowed to never keep her true feelings hidden and clash with them head-on once she’s become a high schooler (which trouble Joro the most). She sees that Joro is very similar to Hose and she aims to prevent him from becoming like Hose by giving him affection, as well as forcing him to face his shortcomings such as his inferiority complex.

(Source: Wikipedia, Oresuki Wiki)",https://cdn.myanimelist.net/images/characters/7/389668.jpg,1545,anime,38483
