mal_id,title,title_english,title_japanese,type,episodes,status,aired_from,aired_to,score,scored_by,rank,popularity,members,favorites,synopsis,image_url,genres,studios
23225,Yuru Yuri Nachuyachumi!,,ゆるゆり なちゅやちゅみ！,OVA,1,Finished Airing,2015-02-18T00:00:00+00:00,,7.85,40667,963,2690,77730,151,"Even during summer break, the Amusement Club lives up to its name! When Akari Akaza, Kyouko Toshinou, Chinatsu Yoshikawa, and Yui Funami find a camping tent, they decide to put it to good use by spending the weekend outside in the mountains. When some student council members catch wind of this, they are invited to come along as well.

After a very long journey, the group arrives at their destination and is ready to make the most of their trip. They engage in classic camping activities, such as outdoor cooking and tests of courage, and finish it all off with a visit to the hot springs. An extravagant trip like this doesn't happen every day, but the Amusement Club is sure to savor each moment.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/73281l.jpg,Comedy|Girls Love,TYO Animations
30902,Yuru Yuri Nachuyachumi!+,,ゆるゆり なちゅやちゅみ！＋,TV Special,2,Finished Airing,2015-08-21T00:00:00+00:00,2015-09-18T00:00:00+00:00,7.77,30581,1143,3156,58164,87,"Extra episodes of Yuru Yuri Nachuyachumi!

Summer vacation is drawing to a close, but the Amusement Club members make the most of the last days. Between outdoor activities in the sun, reminiscing on their recent camping trip, and a sleepover, the members of the Amusement Club, and their classmates in the student council, continue to make summer memories.",https://cdn.myanimelist.net/images/anime/1278/149931l.jpg,Comedy|Girls Love,TYO Animations
30279,Yuru Yuri San☆Hai!,,ゆるゆり さん☆ハイ！,TV,12,Finished Airing,2015-10-06T00:00:00+00:00,2015-12-22T00:00:00+00:00,7.91,68475,835,1894,131222,684,"The members of the Amusement Club are back with more of Kyouko Toshinou's antics, Chinatsu Yoshikawa's schemes, Yui Funami's retorts, and Akari Akaza's small social presence as they strive to make each day as fun as the last! Whether the activity is an arm wrestling contest or making pancakes together, the group of entertainment-seekers are sure to give it their all.

The club members are often joined by their friends in the Student Council, who know how to have a good time as well. While it can get a little chaotic when all eight girls get together, it sure doesn't stop them from meeting up and having fun!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/76667l.jpg,Comedy|Girls Love,TYO Animations
12403,Yuru Yuri♪♪,YuruYuri: Happy Go Lily ♪♪,ゆるゆり♪♪,TV,12,Finished Airing,2012-07-03T00:00:00+00:00,2012-09-18T00:00:00+00:00,7.81,117139,1050,1289,206523,979,"The girls of the Amusement Club return in Yuru Yuri♪♪, finding new ways to make passing time even more enjoyable. Their members consist of the always energetic Kyouko Toshinou; calm and sensible Yui Funami; polite but often overlooked Akari Akaza; and Chinatsu Yoshikawa, who stumbled upon the others while looking for the Tea Ceremony Club. Together they are the Amusement Club, which has the deceptively simple task of keeping its members entertained.

Along with the Student Council and the odd family member, they strive to enjoy their youth to the fullest. Whether it's a trip to a hot spring or finishing overdue homework, their lives are never dull, and they will always find an excuse to spend time together.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/8/75174l.jpg,Comedy|Girls Love,Doga Kobo
25519,Yuuki Yuuna wa Yuusha de Aru,Yuki Yuna is a Hero,結城友奈は勇者である,TV,12,Finished Airing,2014-10-17T00:00:00+00:00,2014-12-26T00:00:00+00:00,7.36,59442,2613,1603,162245,1368,"In her everyday life, Yuuna Yuuki is a hero. As proof, she is in her middle school's Hero Club, where she does her best to help others and bring a smile to everyone's face.

But Yuuna, always up to any task, is about to become an even bigger hero. Mysterious destructive forces called Vertexes begin threatening the world she loves, and the Hero Club is called upon by a strange phone app to save it. Along with her best friend Mimori Tougou, as well as sisters Fuu and Itsuki Inubouzaki, they must transform into magical girls in order to battle the Vertexes.

In between studying and putting on shows for kids, Yuuna and the Hero Club must fight for the very existence of their world and face the harsh truths behind their own powers, all the while discovering what it truly means to be a hero.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/8/77057l.jpg,Drama,Studio Gokumi
42587,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,Yuki Yuna is a Hero: The Great Mankai Chapter,結城友奈は勇者である 大満開の章,TV,12,Finished Airing,2021-10-02T00:00:00+00:00,2021-12-18T00:00:00+00:00,7.29,7791,2941,4692,26882,156,"At the cost of the gods' protection, a new era has dawned, giving the remnants of mankind a chance to rebuild. Having fulfilled their duties to Taisha, the members of Sanshu Middle School's Hero Club finally begin to enjoy their youth, living as regular students. However, such a conclusion did not come about without sacrifice.

In the year 298 of the Divine Era, Mebuki Kusunoki is among the potential candidates to become the next hero. Despite her painstaking efforts to surpass her competition, she loses the position to Karin Miyoshi, leaving Mebuki furious at Taisha's decision. Two years later, Mebuki is appointed commander of the Sentinels—a group tasked to explore uncharted territory beyond the barrier. The team's seemingly simple mission is quickly disrupted by unforeseen threats, endangering the innocent lives of the fleet. 

To prove her worth as a hero, Mebuki vows to bring everyone back alive, no matter what it takes.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1657/118480l.jpg,Drama,Studio Gokumi
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,Yuki Yuna is a Hero: The Washio Sumi Chapter,結城友奈は勇者である -鷲尾須美の章-,TV,6,Finished Airing,2017-10-07T00:00:00+00:00,2017-11-11T00:00:00+00:00,7.67,17767,1415,3518,47868,195,"Three girls have been chosen by the great Shinju-sama to be heroes and fight against the destructive beings known as Vertexes—enemies that threaten the harmony and safety of the world.

Unsure of when they would be called to duty, Sumi Washio, Sonoko Nogi, and Gin Minowa spent their time idly. However, with the sudden appearance of a Vertex, they realize they have no idea how to fight together as magical girls when they are nearly bested. They manage to defeat their enemy by sheer determination, but in the aftermath of the battle, the three decide to fix their teamwork issues and improve their combat capabilities.

But as more enemies appear—and requiring even more power to defeat their nemeses—the girls may find themselves irreversibly changed by the use of their magic. What price will they have to pay to ensure victory, and is it one worth paying if humanity will be saved?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/83012l.jpg,Drama,Studio Gokumi
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,Yuki Yuna is a Hero: The Hero Chapter,結城友奈は勇者である -勇者の章-,TV,6,Finished Airing,2017-11-25T00:00:00+00:00,2018-01-06T00:00:00+00:00,7.65,17370,1465,3688,44269,228,"Having fulfilled their destiny during the events of  Yuuki Yuuna wa Yuusha de Aru, Sanshu Middle School's Hero Club—consisting of Yuuna Yuuki, Karin Miyoshi, and siblings Fuu and Itsuki Inubouzaki—is back in full swing, helping out those in need wherever they can. They have also gained a new member, a hero from the past named Sonoko Nogi. But eventually they notice that someone who should be among them, Mimori Tougou, is missing; any trace of her existence is completely gone, save for the girls' memories.

With no leads on Tougou's whereabouts, the girls regain the ability to transform and begin the desperate search for their lost friend. But what they find is more shocking than any of them could ever have imagined, and the consequences of their actions begin to change life as they know it.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/8/83013l.jpg,Drama,Studio Gokumi
15911,Yuyushiki,Yuyushiki,ゆゆ式,TV,12,Finished Airing,2013-04-10T00:00:00+00:00,2013-06-26T00:00:00+00:00,7.35,41859,2645,2111,114036,670,"Yui Ichii, Yuzuko Nonohara, and Yukari Hinata form a peculiar friend group; even though each girl is eccentric in their own way, they get along. Now entering high school, the friends are looking forward to the next few years together while also wanting to be a part of something bigger. When they stumble across the data processing club without any members and in danger of disbanding, they immediately decide to join it.

As the club's newest members, Yui, Yuzuko, and Yukari spend their time doing wordplays, teasing each other, and using computers to search for topics to have amusing conversations about. The girls' daily lives never get dull as they enjoy their time at school to the fullest.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/12/48747l.jpg,Comedy,Kinema Citrus
33035,"Yuyushiki: Komarasetari, Komarasaretari",,ゆゆ式 OVA『困らせたり、困らされたり』,OVA,1,Finished Airing,2017-02-22T00:00:00+00:00,,7.3,5934,2922,6098,13722,14,,https://cdn.myanimelist.net/images/anime/7/90116l.jpg,Comedy,Kinema Citrus
37976,Zombieland Saga,Zombie Land Saga,ゾンビランドサガ,TV,12,Finished Airing,2018-10-04T00:00:00+00:00,2018-12-20T00:00:00+00:00,7.5,249745,2042,463,521899,3314,"Sakura Minamoto dreams of becoming an idol. Unfortunately, reality hits her like a truck, and she dies in a sudden traffic accident. Ten years later, she wakes up in Saga Prefecture, only to find herself a zombie with no memory of her past. While still coming to terms with her demise, she meets a man named Koutarou Tatsumi, who explains that he has resurrected her and six other zombie girls from different eras for the purpose of economically revitalizing Saga by means of an idol group. Assuming the role of an abrasive manager, Koutarou begins scheduling events; the girls go along with it, eventually deciding to name their idol group Franchouchou.

An absurdly comedic take on the idol genre, Zombieland Saga tells the story of Franchouchou's heartwarming struggle to save Saga Prefecture while hiding their zombie identities and rediscovering their past lives.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1084/128208l.jpg,Award Winning|Comedy|Supernatural,MAPPA
